name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;867;0;941;3077;1308;3077;964;0
header;129;185;129;226;1776;226;1776;185
A;957;134;957;136;959;136;959;134
A;921;250;921;277;942;277;942;250
B;894;439;894;456;903;456;903;439
B;921;916;921;943;942;943;942;916
C;913;1581;913;1613;936;1613;936;1581
A;1106;1681;1106;1681;1108;1681;1108;1681
A;931;1725;931;1726;931;1726;931;1725
D;911;2259;911;2287;933;2287;933;2259
B;1103;2697;1103;2714;1113;2714;1113;2697
B;1108;2743;1108;2760;1119;2760;1119;2743
C;1210;2788;1210;2809;1225;2809;1225;2788
